unix_ms,frame,world_pos_x,world_pos_y,world_pos_z,center_screen_pos_x,center_screen_pos_y,center_screen_pos_z,left_screen_pos_x,left_screen_pos_y,left_screen_pos_z,right_screen_pos_x,right_screen_pos_y,right_screen_pos_z,video_x,video_y
1765412138805,15188,0.007677525,1.394982,0.5039176,817.5947,735.5101,0.4809676,855.1437,735.5102,0.4809676,801.9774,735.5102,0.4809676,1379.35820595328,1022.5618964594316
1765412138846,15191,0.008361876,1.420633,0.5025978,823.2307,742.6146,0.4783359,858.1675,742.6143,0.4783359,804.7086,742.6143,0.4783359,1391.0830676609955,1008.503756305048
1765412138874,15193,0.008901216,1.438916,0.5008543,827.7744,754.6554,0.4761391,860.6108,754.6556,0.4761391,806.9052,754.6554,0.4761391,1400.556203018308,984.6736506305747
1765412138916,15196,0.01058721,1.464227,0.4986826,835.4427,780.9059,0.4745158,864.6178,780.9057,0.4745158,810.7286,780.9057,0.4745158,1416.0912494007723,932.7229775851001
1765412138943,15198,0.0112962,1.482586,0.4958165,839.4203,805.1227,0.4718971,866.7982,805.1226,0.4718971,812.6099,805.1227,0.4718971,1424.5433127710464,884.7950928396106
1765412138972,15200,0.01010279,1.500125,0.4919749,839.4609,829.821,0.4682172,867.0319,829.8208,0.4682173,812.4177,829.821,0.4682173,1425.446337128572,835.9132872927928
1765412139013,15203,0.00981459,1.521702,0.4870991,840.1648,861.6957,0.4640159,867.6385,861.6957,0.4640159,812.5298,861.6957,0.4640159,1427.7944680331113,772.827821287404
1765412139041,15205,0.01037877,1.533842,0.4843537,841.6843,878.0435,0.461718,868.5514,878.0435,0.461718,813.1685,878.0435,0.461718,1431.332406480992,740.4733567614321
1765412139082,15208,0.01125709,1.545745,0.4812394,845.2968,888.3969,0.4599377,870.503,888.3969,0.4599377,814.9057,888.3969,0.4599377,1438.899032093071,719.983554326679
1765412139110,15210,0.00875967,1.552968,0.4773645,842.7255,891.507,0.4569096,869.3745,891.5067,0.4569096,813.4086,891.507,0.4569096,1434.5224922538687,713.8279475159768
1765412139138,15212,0.008533716,1.554821,0.4755725,844.0607,884.1246,0.4566579,870.0716,884.1244,0.4566579,814.075,884.1246,0.4566579,1437.2266931295835,728.4392652339684
1765412139180,15215,0.007196844,1.563922,0.4734312,843.4743,882.467,0.4562677,869.7961,882.4675,0.4562677,813.7516,882.4672,0.4562677,1436.1585666826634,731.7183636165964
1765412139207,15217,0.004558206,1.565791,0.4720424,840.3545,874.98,0.456145,868.2108,874.98,0.456145,812.1512,874.98,0.456145,1430.0120168221779,746.5363124075495
1765412139249,15220,-0.0009610951,1.568801,0.4680572,831.4227,867.7202,0.4537603,863.7978,867.7205,0.4537602,807.4435,867.7205,0.4537602,1412.9000907560066,760.9010554682657
1765412139277,15222,-0.002365932,1.568839,0.4679877,829.2188,862.8632,0.454675,862.6158,862.8635,0.454675,806.375,862.8635,0.454675,1408.3171271809074,770.513073101856
1765412139305,15224,-0.0006045625,1.568263,0.4696908,832.478,858.3786,0.4571142,864.1298,858.3782,0.4571143,808.1891,858.3786,0.4571143,1414.1887509878306,779.3912964341571
1765412139346,15227,-0.001605213,1.569416,0.4705032,832.7663,856.49,0.4585255,864.1909,856.4895,0.4585255,808.4224,856.4897,0.4585255,1414.4259331658411,783.1293993895126
1765412139374,15229,-0.002046734,1.569855,0.4706317,833.6402,855.6228,0.4589583,864.6109,855.6225,0.4589583,808.8949,855.6228,0.4589583,1416.0547359492148,784.845631184691
1765412139416,15232,-0.003621981,1.571053,0.4700807,833.2734,854.0024,0.4583648,864.4597,854.0022,0.4583648,808.6716,854.0024,0.4583648,1415.468619279729,788.0523778241097
1765412139443,15234,-0.004169814,1.572587,0.4696986,833.3985,853.813,0.4578612,864.5542,853.8125,0.4578612,808.7048,853.813,0.4578612,1415.835099204129,788.4278919326152
1765412139471,15236,-0.005719826,1.574246,0.4693224,831.8672,853.5589,0.457354,863.8034,853.5587,0.457354,807.892,853.5589,0.457354,1412.9236558437403,788.9296865919232
1765412139513,15239,-0.004447311,1.57287,0.4703756,835.6501,845.5386,0.458364,865.6732,845.5384,0.458364,809.885,845.5386,0.458364,1420.1754739829605,804.8045262059145
1765412139541,15241,-0.006227382,1.572881,0.4695746,833.0691,841.1647,0.4573688,864.4161,841.1645,0.4573688,808.5065,841.1645,0.4573688,1415.301222118615,813.4603542999996
1765412139583,15244,-0.008118741,1.572747,0.4680889,830.4015,836.4008,0.4557252,863.1549,836.4008,0.4557252,807.0436,836.401,0.4557251,1410.4111220412856,822.8876605088672
1765412139610,15246,-0.007711105,1.570422,0.4685631,831.9242,831.5066,0.456276,863.8985,831.5061,0.456276,807.855,831.5061,0.456276,1413.2953172924858,832.5756239964876
1765412139638,15248,-0.007939197,1.568246,0.4677653,832.421,827.1143,0.4552923,864.2127,827.1143,0.4552923,808.0481,827.1143,0.4552923,1414.5143056801985,841.2679654391691
1765412139680,15251,-0.009934209,1.568171,0.4645548,830.7431,820.9702,0.4511567,863.6134,820.9704,0.4511567,806.934,820.9704,0.4511567,1412.1911230358487,853.4273813398806
1765412139708,15253,-0.01262829,1.569813,0.4612172,829.2691,816.706,0.4470518,863.121,816.7057,0.4470518,805.9212,816.706,0.4470518,1410.282235282706,861.8676125443903
1765412139749,15256,-0.01081745,1.569043,0.4602095,837.7055,810.6539,0.4455449,867.5251,810.6537,0.445545,810.1318,810.6537,0.4455449,1427.3613868371517,873.8486012794735
1765412139777,15258,-0.01330575,1.570478,0.4564489,834.6414,810.5718,0.4416273,866.2153,810.5718,0.4416273,808.3128,810.5716,0.4416273,1422.2822127668921,874.0097899861148
1765412139805,15260,-0.01436517,1.573134,0.4534061,832.3027,814.2995,0.4387564,865.2106,814.2993,0.4387564,806.9293,814.2993,0.4387564,1418.3856679097935,866.631734679585
1765412139847,15263,-0.01269386,1.570792,0.4526073,833.6642,810.5793,0.4380785,865.9509,810.5793,0.4380786,807.5794,810.5793,0.4380786,1421.2569129237797,873.9947634315713
1765412139875,15265,-0.01466297,1.568917,0.4488698,829.1667,806.1812,0.434222,863.9138,806.1812,0.434222,805.0239,806.1812,0.434222,1413.3579550146549,882.6979482835741
1765412139916,15268,-0.01395702,1.569119,0.4472329,829.8707,806.8869,0.4327808,864.3713,806.8867,0.4327809,805.2853,806.8869,0.4327808,1415.1319711750866,881.3019592278204
1765412139944,15270,-0.01212285,1.567498,0.4477076,834.0222,804.9289,0.4333301,866.4535,804.9289,0.4333301,807.4423,804.9286,0.4333301,1423.2066492655313,885.1782200298408
1765412139972,15272,-0.01375983,1.567098,0.4439166,831.9479,803.6844,0.4294801,865.6589,803.6844,0.4294801,806.1188,803.6844,0.4294801,1420.1254862139294,887.6407493582622
1765412140013,15275,-0.01822164,1.565575,0.433544,824.5488,800.6844,0.4193619,862.5994,800.6844,0.419362,801.6227,800.6846,0.419362,1408.261649985338,893.5761481525033
1765412140041,15277,-0.01730652,1.56815,0.4312178,826.6451,806.5453,0.4173003,863.8204,806.5453,0.4173003,802.5424,806.5453,0.4173003,1412.9957179329078,881.9772674713765
1765412140083,15280,-0.0193343,1.570513,0.4204392,824.1323,808.8386,0.4067594,863.3314,808.8383,0.4067594,800.4655,808.8386,0.4067594,1411.099158514922,877.4386897921443
1765412140110,15282,-0.0198771,1.573714,0.4116808,823.627,813.0438,0.3983874,863.7339,813.0435,0.3983874,799.5469,813.0438,0.3983875,1412.6594369124732,869.116157131705
1765412140138,15284,-0.01866867,1.576292,0.4044443,826.373,815.9936,0.3915517,865.6962,815.9936,0.3915517,800.3887,815.9936,0.3915517,1420.2685220422106,863.2787605272235
1765412140180,15287,-0.01743561,1.575499,0.3924333,829.0608,808.3597,0.3798985,868.0702,808.36,0.3798985,800.7593,808.3597,0.3798985,1429.475492739348,878.3886031584939
1765412140208,15289,-0.01540279,1.570979,0.386633,833.8438,795.4399,0.3744142,871.0052,795.4402,0.3744142,802.7084,795.4402,0.3744142,1440.85861762867,903.9611285926153
1765412140249,15292,-0.009958051,1.564783,0.3871683,845.392,781.0135,0.3753486,876.8164,781.0135,0.3753486,808.6896,781.0135,0.3753486,1463.3953605877575,932.5180553808539
1765412140277,15294,-0.007406555,1.562153,0.3868977,849.6157,775.1437,0.3752676,878.9803,775.1435,0.3752675,810.8387,775.1437,0.3752676,1471.7873684274975,944.1372863804042
1765412140305,15296,-0.005454965,1.558889,0.3843327,852.2914,768.2117,0.3729319,880.5598,768.2117,0.3729319,811.9915,768.2117,0.3729319,1477.913309711306,957.8575974267417
1765412140346,15299,-0.002091348,1.558778,0.3814104,856.9592,769.3,0.3704523,883.1724,769.3,0.3704523,814.1453,769.3,0.3704522,1488.0443923057937,955.7054713641462
1765412140374,15301,-0.0006413981,1.563047,0.3791603,857.8392,777.7601,0.3683595,883.8179,777.7604,0.3683596,814.3985,777.7599,0.3683595,1490.5464283179176,938.9613372246793
1765412140416,15304,0.001908533,1.569961,0.3780393,861.5498,791.4286,0.3674761,885.7958,791.428,0.367476,816.2095,791.4282,0.367476,1498.214608156544,911.9121836498548
1765412140444,15306,0.00340528,1.572879,0.3784602,864.5112,797.988,0.3678859,887.2691,797.9877,0.3678859,817.7603,797.988,0.3678859,1503.9269619486256,898.9304325128642
1765412140471,15308,0.005335495,1.57491,0.3798541,868.5126,803.8656,0.369264,889.1824,803.8659,0.369264,819.933,803.8656,0.369264,1511.3456509480438,887.2977907314994
1765412140513,15311,0.007103495,1.574985,0.380777,871.9528,804.8138,0.3698075,890.888,804.8138,0.3698075,821.7404,804.8138,0.3698075,1517.959557967121,885.4229133342424
1765412140541,15313,0.009020366,1.57449,0.3841112,874.4905,806.032,0.3729571,891.8917,806.0327,0.3729571,823.3281,806.0323,0.3729571,1521.8515790983522,883.0111953328815
1765412140583,15316,0.009732842,1.576594,0.389228,871.7275,814.4481,0.377863,890.0359,814.4481,0.377863,822.3624,814.4481,0.377863,1514.6539990199542,866.3543948400572
1765412140610,15318,0.009970576,1.576858,0.3917101,869.3726,816.8759,0.3803061,888.6161,816.8759,0.3803061,821.3774,816.8759,0.3803061,1509.1479356822822,861.5483814491008
1765412140638,15320,0.01049262,1.578846,0.3959531,866.7656,822.9454,0.3845338,886.9154,822.9454,0.3845338,820.416,822.9454,0.3845338,1502.5521137198903,849.5346259809401
1765412140680,15323,0.01074709,1.58854,0.401112,861.4454,844.8064,0.3898699,883.744,844.8066,0.3898699,818.1547,844.8064,0.3898699,1490.2511017168715,806.2653754155017
1765412140708,15325,0.009641834,1.594853,0.3997479,856.964,857.3424,0.3887143,881.5535,857.3427,0.3887143,815.7692,857.3427,0.3887143,1481.7550730881628,781.452772631975
1765412140749,15328,0.0104209,1.595429,0.4009135,858.2361,857.1597,0.3902858,882.0706,857.16,0.3902858,816.5511,857.16,0.3902858,1483.7603240343326,781.814724670053
1765412140777,15330,0.00984925,1.595553,0.3996242,858.9666,855.9958,0.3891875,882.536,855.9958,0.3891875,816.8317,855.9961,0.3891874,1485.5652192126875,784.1191975408583
1765412140805,15332,0.008928187,1.59308,0.3947208,859.4821,849.7077,0.38439,883.2092,849.7075,0.38439,816.6849,849.7075,0.38439,1488.17659704321,796.5652854021614
1765412140846,15335,0.01163443,1.588535,0.4008757,864.7258,841.065,0.3907417,885.3458,841.065,0.3907417,819.9028,841.065,0.3907416,1496.4631020897082,813.6717497903478
1765412140874,15337,0.01068234,1.593127,0.3944845,863.5652,850.5276,0.3843876,885.2941,850.5276,0.3843876,818.7693,850.5279,0.3843876,1496.2613825468525,794.943608285756
1765412140916,15340,0.00837718,1.584858,0.3895445,861.1454,832.9636,0.3790086,884.5307,832.9633,0.3790086,817.0618,832.9633,0.3790086,1493.303338878648,829.705837967977
1765412140944,15342,0.01175211,1.585612,0.3944224,867.9336,834.7259,0.38387,887.5693,834.7262,0.38387,820.9548,834.7264,0.38387,1505.086289950558,826.2188574660909
1765412140972,15344,0.009846769,1.581682,0.3907568,866.0448,825.9605,0.3798425,886.9582,825.9605,0.3798425,819.6374,825.9605,0.3798425,1502.7176912356495,843.5672563643152
1765412141013,15347,0.0111251,1.574248,0.3922454,870.1469,810.2673,0.3809249,888.9569,810.2671,0.3809249,821.8274,810.2673,0.3809249,1510.4703639021043,874.6285639162895
1765412141041,15349,0.01172665,1.571909,0.3934881,871.1383,805.1567,0.3819151,889.376,805.1567,0.3819151,822.4206,805.157,0.3819151,1512.096230733255,884.743210324935
1765412141082,15352,0.01162937,1.566777,0.3923491,871.1359,794.248,0.3803178,889.5154,794.2477,0.3803178,822.2788,794.2474,0.3803178,1512.6382250387926,906.3340857334972
1765412141110,15354,0.01069601,1.565413,0.3902051,867.3335,792.0314,0.3779517,887.7845,792.0314,0.3779517,820.1269,792.0316,0.3779517,1505.9263744879609,910.7193264413277
1765412141138,15356,0.0096948,1.566766,0.3877141,862.4926,795.6601,0.3753942,885.5433,795.6601,0.3753942,817.4248,795.6599,0.3753942,1497.2349028759832,903.535958505043
1765412141180,15359,0.00730671,1.563794,0.3806411,854.6937,790.2709,0.3682355,882.2236,790.2706,0.3682355,812.7808,790.2706,0.3682355,1484.3623666966912,914.2004071079514
1765412141208,15361,0.005821869,1.564065,0.3762356,849.5103,791.5017,0.3637992,880.0004,791.5017,0.3637992,809.7109,791.5017,0.3637992,1475.7410091414029,911.762312577067
1765412141249,15364,0.004301958,1.562295,0.3708875,848.811,788.9843,0.3586525,880.1478,788.984,0.3586526,808.8495,788.984,0.3586526,1476.3129303819799,916.7453738978579
1765412141277,15366,0.004161499,1.559699,0.3668844,853.6289,783.427,0.3548034,882.9944,783.427,0.3548034,810.9226,783.4273,0.3548034,1487.3522934712898,927.7455962256599
1765412141305,15368,0.003098682,1.559833,0.3665095,856.1255,784.0228,0.3544305,884.307,784.0228,0.3544305,812.1595,784.0228,0.3544306,1492.4422583677308,926.5673133548316
1765412141346,15371,0.00342077,1.561867,0.3666942,863.0588,786.5135,0.3548431,887.8049,786.5135,0.3548431,815.7413,786.5139,0.3548431,1506.006202786336,921.6402095228375
1765412141374,15373,0.002544977,1.562046,0.3652132,862.5989,784.7982,0.3534948,887.7076,784.7984,0.3534948,815.3691,784.7982,0.3534949,1505.629113657408,925.0346188548535
1765412141416,15376,0.00467632,1.562796,0.3709863,864.4672,786.9789,0.35968,888.0396,786.9792,0.35968,816.945,786.9789,0.35968,1506.9162692199764,920.7186717165364
1765412141444,15378,0.005034901,1.56328,0.3706176,862.5809,787.6107,0.3595338,887.0909,787.611,0.3595338,815.9674,787.6107,0.3595338,1503.2372872043525,919.4675755253963
1765412141472,15380,0.005015679,1.562408,0.3715943,859.699,786.0046,0.3606714,885.5073,786.0046,0.3606714,814.6082,786.0046,0.3606714,1497.0965617135112,922.6458215177709
1765412141513,15383,0.006826974,1.564188,0.3779869,858.4977,792.8391,0.3671475,884.2686,792.8394,0.3671475,814.6201,792.8391,0.3671475,1492.292198348368,909.1177256644523
1765412141541,15385,0.00916408,1.568672,0.3848912,860.4678,805.4955,0.3742291,884.6155,805.4958,0.3742291,816.2849,805.4952,0.3742291,1493.6357657241476,884.0687825946227
1765412141582,15388,0.01360098,1.572976,0.3972563,867.2836,819.1232,0.3868078,886.9845,819.1229,0.3868078,820.876,819.1229,0.3868078,1502.8205710691386,857.100055808402
1765412141610,15390,0.01984527,1.573667,0.4096114,878.226,823.7913,0.3994723,891.5234,823.7911,0.3994723,827.5107,823.7911,0.3994723,1520.421054591719,847.8640262094875
1765412141638,15392,0.02307334,1.576841,0.4151862,884.5149,830.5598,0.4051696,894.2843,830.5598,0.4051696,831.1718,830.5598,0.4051697,1531.1264779801645,834.469518355312
1765412141680,15395,0.02771169,1.581177,0.4247031,893.3422,837.6858,0.4147431,898.0629,837.6858,0.4147432,836.4071,837.6858,0.4147431,1545.7783246586805,820.3685561170032
1765412141708,15397,0.03173983,1.582676,0.4299317,901.7816,839.618,0.4199334,901.9908,839.6182,0.4199334,841.0971,839.6185,0.4199334,1561.009809874212,816.5467208313469
1765412141749,15400,0.03390523,1.586688,0.43376,907.6244,845.73,0.4236271,904.7084,845.7303,0.4236271,844.3457,845.73,0.4236271,1571.5474088613198,804.4517068809646
1765412141777,15402,0.03688991,1.588819,0.437328,913.4393,849.2072,0.4272057,907.4246,849.2069,0.4272057,847.5674,849.2069,0.4272057,1582.0799230228586,797.5727977632171
1765412141805,15404,0.03682711,1.590995,0.4372978,913.9681,852.4431,0.4271211,907.7004,852.4428,0.4271211,847.8315,852.4431,0.4271211,1583.149006636001,791.168588201575
1765412141847,15407,0.0312345,1.591787,0.4345691,904.3226,852.2072,0.424104,902.9886,852.2072,0.424104,842.6938,852.2075,0.424104,1564.877467104048,791.6316238468862
1765412141874,15409,0.03012416,1.589423,0.4350632,901.598,847.3887,0.4245963,901.5626,847.3892,0.4245963,841.3376,847.389,0.4245963,1559.3483073518148,801.1662851336937
1765412141916,15412,0.02766797,1.591403,0.433424,895.772,850.0511,0.4229741,898.7036,850.0514,0.4229741,838.2476,850.0516,0.4229741,1548.261237140492,795.895359136895
1765412141944,15414,0.02305335,1.589659,0.4300959,887.5931,845.413,0.4195583,894.7737,845.413,0.4195583,833.8256,845.413,0.4195583,1533.0223496057874,805.0728304127774
1765412141972,15416,0.01697386,1.587512,0.4263142,876.9755,839.4954,0.415612,889.642,839.4954,0.415612,828.1152,839.4957,0.415612,1513.123250232369,816.7812267762974
1765412142013,15419,0.01105845,1.586319,0.4217426,866.3,833.777,0.4109354,884.5415,833.777,0.4109354,822.3145,833.777,0.4109354,1493.3451132159018,828.0953937964496
1765412142041,15421,0.006559147,1.58474,0.4179506,858.6077,828.734,0.4070321,880.9125,828.734,0.4070321,818.0887,828.734,0.4070321,1479.2731182564914,838.0738457570285
1765412142082,15424,-0.0006959289,1.579237,0.4127846,846.009,815.4775,0.4016137,874.9037,815.4775,0.4016137,811.2324,815.4775,0.4016137,1455.9737304632663,864.3065756186827
1765412142110,15426,-0.004400322,1.57864,0.4092507,839.5284,812.641,0.3979471,871.8882,812.641,0.3979471,807.6302,812.641,0.3979471,1444.2804975068966,869.9184103309703
1765412142138,15428,-0.007310396,1.574358,0.4070786,834.7141,803.0149,0.3956509,869.6166,803.0149,0.3956509,804.9857,803.0151,0.3956508,1435.4728705846435,888.9685403190535
1765412142180,15431,-0.008903775,1.560935,0.408125,832.6781,775.7527,0.3964313,868.5135,775.7527,0.3964313,804.0098,775.7527,0.3964313,1431.19879361679,942.9243399376019
1765412142208,15433,-0.01212463,1.554077,0.4045154,826.287,759.816,0.3925221,865.5716,759.8157,0.3925221,800.4255,759.816,0.3925221,1419.792679762518,974.4643583435532
1765412142249,15436,-0.01612719,1.544967,0.402503,817.9745,739.072,0.3900104,861.5372,739.0717,0.3900104,795.9716,739.0717,0.3900104,1404.1506617963082,1015.5174976892895
1765412142277,15438,-0.01646439,1.53803,0.4031617,817.5731,725.1417,0.3904875,861.2923,725.1417,0.3904875,795.8066,725.1415,0.3904875,1403.202799621331,1043.0871837580664
1765412142305,15440,-0.01886007,1.534214,0.4006824,813.0107,717.2167,0.387825,859.1876,717.2164,0.3878251,793.2525,717.2167,0.387825,1395.0421608243207,1058.7712546748382
1765412142346,15443,-0.0212366,1.532289,0.3987158,808.0682,713.7485,0.385729,856.8433,713.7488,0.385729,790.5499,713.7491,0.385729,1385.9518113250851,1065.632608332586
1765412142374,15445,-0.02108464,1.531663,0.3989214,807.804,713.8531,0.3859459,856.6898,713.8528,0.3859459,790.4335,713.8531,0.3859459,1385.3565504847488,1065.4266684146762
1765412142416,15448,-0.02345337,1.534745,0.3955459,801.0969,721.0071,0.3827763,853.5397,721.0071,0.3827763,786.7349,721.0071,0.3827763,1373.140056715138,1051.2649060681265
1765412142443,15450,-0.0242665,1.538803,0.3943726,797.952,729.8473,0.381687,852.0292,729.8473,0.381687,785.0338,729.8475,0.381687,1367.281436664949,1033.767592326496
1765412142471,15452,-0.02474869,1.542237,0.3930608,795.8506,736.9918,0.3804738,851.0632,736.9921,0.3804738,783.8541,736.9918,0.3804738,1363.5345176924454,1019.6261418968288
1765412142513,15455,-0.02546127,1.548093,0.3908981,793.1593,748.6951,0.3783711,849.8758,748.6951,0.3783711,782.2932,748.6951,0.3783711,1358.928451442687,996.463080079626
1765412142541,15457,-0.02470257,1.549002,0.3910317,794.519,750.0473,0.3785336,850.5556,750.0473,0.3785336,783.002,750.0473,0.3785336,1361.5644252813568,993.7873146516347
1765412142582,15460,-0.02449777,1.552759,0.3895088,794.7346,756.5833,0.3770626,850.7974,756.5833,0.3770626,782.9803,756.5833,0.3770626,1362.5012316736813,980.8516185811613
1765412142610,15462,-0.02249623,1.55345,0.3903932,799.298,758.3231,0.3781804,853.027,758.3237,0.3781804,785.4104,758.3231,0.3781804,1371.1470193417285,977.4086101994251
1765412142638,15464,-0.02080293,1.55451,0.3908919,802.8838,761.0287,0.3787329,854.8086,761.029,0.3787329,787.2905,761.029,0.3787329,1378.0554121379782,972.0555898028142
1765412142680,15467,-0.02032284,1.557301,0.3897015,802.8835,767.2888,0.3775102,854.9177,767.2888,0.3775102,787.1811,767.2885,0.3775102,1378.4776662480444,959.6664490977971
1765412142708,15469,-0.02032995,1.559056,0.3881156,802.0128,771.3268,0.3758666,854.6213,771.3268,0.3758666,786.5884,771.3268,0.3758666,1377.3277494741958,951.674350743979
1765412142749,15472,-0.01773274,1.558334,0.3906348,806.3229,772.4572,0.3785281,856.5828,772.4575,0.3785281,789.0282,772.4572,0.3785281,1384.9339699126274,949.4378577387372
1765412142777,15474,-0.01644725,1.558947,0.3900036,808.85,774.5963,0.378024,857.918,774.5961,0.378024,790.2734,774.5963,0.378024,1390.1113723628314,945.2061251029386
1765412142805,15476,-0.01799958,1.560377,0.3897707,805.7112,777.1023,0.3778184,856.3339,777.1023,0.3778184,788.6524,777.1023,0.3778184,1383.9681709386434,940.244831112138
1765412142848,15479,-0.01995255,1.564521,0.3865918,802.03,784.2293,0.3746291,854.7424,784.2293,0.3746291,786.4848,784.2293,0.3746291,1377.7956701781434,926.1381775447762
1765412142873,15481,-0.01995255,1.564521,0.3865918,802.7735,783.9745,0.3746982,855.1158,783.9748,0.3746981,786.8707,783.9748,0.3746982,1379.243685996355,926.6421347431512
1765412142915,15484,-0.01995255,1.564521,0.3865918,803.5673,783.3917,0.3745561,855.534,783.3917,0.3745561,787.263,783.3917,0.3745561,1380.865471610324,927.7964785792997
1765412142943,15486,-0.01995255,1.564521,0.3865918,803.7861,783.0382,0.3744846,855.6522,783.0382,0.3744846,787.3683,783.0385,0.3744846,1381.3238775493217,928.4961973197157
1765412142971,15488,-0.01995255,1.564521,0.3865918,803.3221,783.3828,0.3744301,855.4203,783.3828,0.3744301,787.1265,783.3828,0.3744301,1380.4245632383918,927.8140146065887
1765412143012,15491,-0.01995255,1.564521,0.3865918,802.3038,784.0704,0.3743376,854.9088,784.0701,0.3743375,786.598,784.0704,0.3743375,1378.440962263262,926.4533766323868
